#{"t_start": 1641047317.2578878, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
74.0,1189,1422.726905
57.0,922,1433.136365
303.0,2099,1457.038651
125.0,1515,1474.658612
128.0,1459,1491.221862
135.0,1717,1510.876472
182.0,1310,1525.756968
234.0,1703,1545.212399
134.0,1348,1560.549413
141.0,1716,1579.983292
113.0,1447,1596.454778
103.0,1477,1613.137146
357.0,1410,1629.166902
104.0,1439,1645.586779
198.0,1461,1662.189712
0.0,129,1663.77586
0.0,127,1665.345102
35.0,1094,1677.730848
65.0,1211,1691.509501
269.0,1855,1712.5241
177.0,1485,1729.364977
228.0,1674,1748.340416
142.0,1549,1765.919264
219.0,1777,1786.097925
374.0,2158,1810.507697
283.0,1503,1827.622434
107.0,1597,1845.638876
273.0,1474,1862.355893
232.0,1792,1882.646187
91.0,1031,1894.233525
119.0,1237,1908.27811
128.0,1594,1926.219248
358.0,2129,1950.486847
30.0,797,1959.409682
318.0,1825,1980.029164
245.0,1801,2000.449749
75.0,1367,2015.981043
276.0,1405,2031.836118
378.0,1760,2051.66354
369.0,2052,2074.93574
358.0,1909,2096.567464
352.0,1837,2117.20441
337.0,1733,2136.832787
302.0,1433,2153.012397
278.0,1946,2174.984651
216.0,1967,2197.274277
129.0,1289,2211.907263
80.0,1311,2226.856491
247.0,1968,2249.093942
195.0,1616,2267.412002
100.0,1591,2285.403302
213.0,1264,2299.812889
407.0,2267,2325.595954
265.0,1606,2343.71819
68.0,1230,2357.54932
166.0,1491,2374.39676
267.0,2001,2396.979832
130.0,1472,2413.608445
346.0,1766,2433.494918
329.0,1630,2451.819484
400.0,2249,2477.197215
388.0,2032,2500.323631
413.0,1865,2521.514926
269.0,1846,2542.330696
51.0,1082,2554.444292
313.0,1993,2577.057752
5.0,293,2580.426246
243.0,1564,2598.103681
379.0,1394,2613.88947
370.0,2076,2637.342798
272.0,1764,2657.09907
364.0,1863,2678.199954
160.0,1457,2694.556407
367.0,2066,2718.028109
284.0,1419,2733.949431
185.0,1582,2751.778699
417.0,2464,2779.556533
248.0,1773,2799.660537
399.0,2512,2828.181792
353.0,2405,2855.36653
301.0,1884,2876.614309
401.0,2118,2900.498564
398.0,2409,2927.617728
258.0,2028,2950.501456
417.0,2633,2982.473728
