#{"t_start": 1641047317.2529075, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,125,4.843779
3.0,274,7.716205
3.0,274,10.761108
5.0,352,15.205011
2.0,189,17.578444
4.0,260,20.896008
1.0,157,22.797089
1.0,157,24.694803
4.0,299,28.458527
10.0,454,34.299742
1.0,155,36.175642
0.0,129,37.709644
0.0,127,39.182225
2.0,200,41.625524
0.0,129,43.086733
0.0,127,44.625924
5.0,350,48.967595
1.0,175,51.10291
4.0,297,54.893595
0.0,129,56.494472
0.0,129,58.015355
0.0,127,59.461512
0.0,127,60.93828
0.0,127,62.442216
0.0,127,63.935332
5.0,352,68.363469
0.0,129,69.943661
0.0,127,71.412941
0.0,129,72.948003
4.0,278,76.32436
0.0,129,77.803056
0.0,129,79.253214
1.0,155,81.095487
2.0,200,83.624551
3.0,247,86.66498
4.0,297,90.35968
1.0,175,92.445399
11.0,482,98.554025
2.0,203,101.024608
10.0,578,108.33587
0.0,127,109.834765
4.0,300,113.50002
2.0,199,115.875802
4.0,299,119.68645
5.0,369,124.248383
1.0,153,126.074735
2.0,200,128.570271
2.0,203,131.01114
1.0,176,133.078137
4.0,265,136.330998
2.0,198,138.708385
10.0,431,144.067143
2.0,186,146.269537
2.0,200,148.612399
7.0,429,153.790582
5.0,350,158.168764
6.0,378,162.751475
3.0,257,165.819187
5.0,352,169.972204
5.0,344,174.060691
6.0,376,178.713362
2.0,186,180.804574
7.0,365,185.143386
10.0,543,191.665758
5.0,314,195.376345
8.0,283,198.657567
4.0,282,201.860073
8.0,500,207.781332
8.0,429,212.864277
15.0,554,219.407957
4.0,268,222.59974
16.0,470,228.131719
6.0,379,232.555414
11.0,516,238.655833
6.0,344,242.647816
22.0,564,249.258095
9.0,443,254.3875
5.0,328,258.188234
9.0,455,263.454882
14.0,402,268.161879
18.0,604,275.261076
11.0,536,281.529772
9.0,516,287.543485
30.0,930,298.499596
13.0,590,305.41948
16.0,571,312.097612
19.0,770,321.037008
21.0,629,328.267499
14.0,634,335.712338
29.0,897,346.232662
39.0,1020,358.097207
29.0,810,367.508055
24.0,792,376.668225
24.0,859,386.688882
29.0,989,398.089952
30.0,676,405.895988
32.0,938,416.839992
18.0,681,424.684672
38.0,1021,436.572135
21.0,579,443.204329
13.0,594,450.023666
42.0,944,460.834065
14.0,539,467.02949
50.0,1078,479.417307
37.0,874,489.276871
43.0,1127,502.252229
54.0,1189,516.099638
35.0,959,527.114647
36.0,1049,539.211035
51.0,1182,552.806741
39.0,1175,566.319871
30.0,838,575.921818
63.0,1386,591.796952
42.0,925,602.344679
44.0,1081,614.817655
54.0,1174,628.316091
48.0,1189,641.796372
66.0,1325,657.022766
39.0,792,665.875943
44.0,1226,680.037744
61.0,1273,694.563251
64.0,1354,710.052983
46.0,894,720.211393
26.0,767,728.887192
63.0,1202,742.597889
48.0,858,752.223366
43.0,993,763.586001
66.0,1244,777.640885
113.0,1636,796.318911
61.0,1093,808.75009
33.0,845,818.323661
58.0,1235,832.263268
57.0,1348,847.645545
68.0,1259,861.954638
71.0,1405,877.968938
31.0,649,885.27279
57.0,1260,899.705054
75.0,1123,912.608212
79.0,1531,930.084108
63.0,1302,944.946005
81.0,1062,957.138024
63.0,1275,971.682789
87.0,900,981.916433
77.0,1210,995.653623
120.0,1494,1012.702007
92.0,1572,1030.735917
150.0,1638,1049.4082
19.0,579,1055.947871
117.0,857,1065.619516
113.0,1432,1081.845659
309.0,1782,1102.22021
50.0,844,1111.801554
110.0,1093,1124.242723
79.0,1188,1137.724765
166.0,1802,1158.297797
132.0,1375,1173.944893
108.0,1157,1187.084361
43.0,769,1195.81425
206.0,1446,1212.306319
197.0,1016,1223.840293
94.0,1429,1240.101026
122.0,1445,1256.481909
127.0,1453,1272.894041
278.0,1887,1294.439078
95.0,1399,1310.414033
66.0,1187,1323.87863
189.0,1429,1340.092956
74.0,1258,1354.238672
85.0,1362,1369.79142
95.0,1563,1387.72227
140.0,1512,1404.898874
7.0,248,1408.092135
0.0,125,1409.657664
147.0,1535,1427.217205
74.0,1113,1439.830727
106.0,1463,1456.394173
0.0,127,1457.867483
0.0,129,1459.421774
68.0,1096,1471.872779
125.0,1599,1490.041489
51.0,1130,1502.905843
48.0,1197,1516.563573
82.0,1443,1532.989692
142.0,1111,1545.65233
283.0,1959,1567.928078
109.0,1448,1584.316781
344.0,1735,1604.015264
284.0,1849,1625.034567
128.0,1566,1642.862956
148.0,1659,1661.741753
0.0,129,1663.332115
0.0,129,1664.907089
24.0,841,1674.355357
14.0,606,1681.284959
211.0,1824,1702.0063
95.0,1611,1720.280463
110.0,1360,1735.703167
96.0,1358,1751.098994
89.0,1356,1766.434698
47.0,759,1774.929101
317.0,1926,1796.763166
324.0,1755,1816.653105
230.0,1593,1834.658366
72.0,1234,1848.616456
248.0,1575,1866.467983
223.0,1647,1885.109185
153.0,1570,1902.916374
196.0,1990,1925.352718
294.0,1692,1944.591271
120.0,1719,1964.123691
206.0,1365,1979.487615
287.0,1719,1998.932291
97.0,1327,2014.000967
381.0,1771,2034.087548
349.0,1936,2055.97896
184.0,1520,2073.11192
348.0,1310,2087.88084
418.0,2203,2112.763085
365.0,1352,2127.973969
151.0,1575,2145.872006
106.0,1345,2160.938987
119.0,1654,2179.69063
245.0,1621,2198.045589
201.0,1853,2219.153693
384.0,2524,2247.779622
122.0,1449,2264.182176
338.0,1998,2286.816662
94.0,1290,2301.5572
258.0,1628,2320.029976
367.0,2501,2348.357615
358.0,1754,2368.139144
201.0,1558,2385.756464
278.0,2002,2408.333781
330.0,1930,2430.205312
392.0,2047,2453.254052
362.0,1994,2475.699354
343.0,1724,2495.192343
81.0,1302,2510.018531
373.0,2358,2536.722294
371.0,2090,2560.352825
291.0,1807,2581.105856
282.0,1519,2598.196695
362.0,1689,2617.321165
400.0,2124,2641.257926
267.0,1541,2658.560568
67.0,1292,2673.155732
342.0,2312,2699.241233
77.0,1343,2714.450047
262.0,1874,2735.578351
311.0,1996,2758.074816
454.0,3334,2795.840892
420.0,2664,2826.095181
427.0,2197,2850.937629
333.0,1851,2871.803817
354.0,1979,2894.1034
385.0,2780,2925.463424
366.0,2363,2952.132149
343.0,1635,2972.710888
