#{"t_start": 1641013625.7694156, "env_id": "PongNoFrameskip-v4"}
r,l,t
-18.0,1197,3613.852469
-21.0,883,3623.107553
-21.0,884,3632.340976
-18.0,1120,3644.066776
-21.0,823,3652.665668
-21.0,965,3662.676116
-20.0,923,3672.285715
-20.0,865,3681.206517
-20.0,976,3691.459787
-21.0,761,3699.426712
-21.0,913,3708.962505
-21.0,761,3716.837839
-21.0,822,3725.392961
-21.0,761,3733.32191
-21.0,759,3741.134223
-20.0,1019,3751.718127
-20.0,867,3760.736031
-19.0,921,3770.331271
-21.0,764,3778.28887
-21.0,761,3786.212116
-21.0,761,3794.148639
-21.0,901,3803.512479
-21.0,762,3811.480082
-21.0,761,3819.362634
-21.0,763,3827.335902
-18.0,1067,3838.451488
-21.0,856,3847.29807
-21.0,992,3857.577953
-20.0,943,3867.313133
-20.0,898,3876.689731
-21.0,946,3886.549738
-21.0,785,3894.752542
-19.0,996,3905.186222
-21.0,763,3913.074287
-20.0,930,3922.80408
-21.0,820,3931.34648
-20.0,950,3941.238849
-20.0,960,3951.264611
-21.0,788,3959.443164
-21.0,759,3967.358364
-21.0,821,3975.884652
-21.0,790,3984.064077
-20.0,978,3994.108646
-21.0,823,4002.63118
-21.0,853,4011.479449
-20.0,899,4020.774664
-21.0,798,4029.028937
-20.0,863,4038.003474
-20.0,944,4047.852554
-21.0,819,4056.352861
-21.0,815,4064.854547
-21.0,792,4073.127217
-21.0,759,4080.948526
-21.0,760,4088.918511
-20.0,870,4098.037792
-21.0,760,4105.953331
-18.0,1113,4117.458005
-21.0,848,4126.388251
-20.0,836,4135.181474
-21.0,847,4143.978837
-21.0,791,4152.262092
-21.0,819,4160.691353
-21.0,764,4168.570058
-21.0,821,4177.112397
-19.0,1052,4188.091357
-21.0,882,4197.618284
-21.0,881,4206.729031
-21.0,942,4216.543534
-21.0,1029,4227.26445
-21.0,820,4235.802784
-21.0,904,4245.269852
-20.0,960,4255.25311
-21.0,947,4265.090671
-21.0,818,4273.700711
-20.0,924,4282.848403
-19.0,1003,4293.274125
-20.0,920,4302.914076
-20.0,959,4312.907252
-20.0,998,4323.368038
-20.0,875,4332.490126
-21.0,844,4341.224992
-20.0,925,4350.850078
-21.0,916,4360.457072
-20.0,989,4370.738572
-21.0,822,4379.384791
-20.0,928,4389.061469
-20.0,915,4398.563176
-20.0,1007,4408.996003
-21.0,1003,4419.389218
-21.0,918,4429.013306
-19.0,1022,4439.692276
-21.0,875,4448.84861
-21.0,813,4457.28659
-19.0,1049,4468.205295
-21.0,847,4477.018857
-21.0,895,4486.318333
-21.0,837,4494.98438
-21.0,761,4502.841628
-19.0,986,4513.208516
-20.0,918,4522.74931
-21.0,886,4531.9395
-21.0,815,4540.37274
-21.0,843,4549.102309
-21.0,908,4558.543239
-20.0,835,4567.205767
-21.0,809,4575.561726
-19.0,1088,4586.867627
-21.0,853,4595.760716
-19.0,978,4605.930982
-20.0,923,4615.561679
-20.0,960,4625.569503
-21.0,811,4633.996618
-18.0,1111,4645.590788
-21.0,941,4655.409982
-21.0,758,4663.346915
-21.0,860,4672.327389
-20.0,837,4681.015941
-20.0,926,4690.637378
-21.0,758,4698.604956
-21.0,790,4706.811257
-20.0,875,4715.935017
-19.0,960,4725.964646
-20.0,902,4735.360417
-21.0,758,4743.209502
-21.0,912,4752.754067
-21.0,791,4761.001398
-20.0,868,4770.03307
-21.0,1060,4781.177472
-19.0,974,4791.408854
-20.0,895,4800.792199
-21.0,757,4808.708187
-21.0,763,4816.681167
-19.0,1107,4828.261741
-21.0,1115,4839.824432
-21.0,879,4849.041771
-20.0,985,4859.317232
-21.0,821,4867.84055
-21.0,806,4876.229815
-19.0,934,4885.985255
-19.0,1096,4897.325944
-19.0,1088,4908.612734
-21.0,893,4917.909124
-19.0,1056,4928.974024
-21.0,836,4937.634805
-20.0,1051,4948.58545
-21.0,820,4957.07947
-21.0,760,4965.039075
-21.0,843,4973.817212
-19.0,1072,4984.994731
-21.0,848,4993.792987
-19.0,952,5003.747262
-21.0,757,5011.634144
-19.0,1156,5023.599213
-20.0,956,5033.603533
-19.0,927,5043.233955
-21.0,990,5053.545446
-19.0,1042,5064.36116
-21.0,926,5074.039657
-21.0,819,5082.574376
-20.0,864,5091.561551
-20.0,985,5101.797102
-19.0,1043,5112.644761
-20.0,1099,5124.094733
-21.0,762,5131.9939
-21.0,820,5140.472955
-21.0,841,5149.194478
-20.0,895,5158.505608
-21.0,996,5168.79913
-21.0,866,5177.800283
-21.0,759,5185.695247
-19.0,1021,5196.298471
-20.0,928,5205.924253
-21.0,783,5214.061198
-19.0,1026,5224.732248
-17.0,1138,5236.583472
-21.0,898,5245.885756
-21.0,846,5254.635559
-18.0,1134,5266.411285
-21.0,836,5275.100012
-21.0,822,5283.095755
-21.0,786,5290.966274
-21.0,819,5299.557433
-19.0,1033,5310.233353
-21.0,760,5318.146053
-21.0,759,5326.001312
-21.0,823,5334.634965
-21.0,848,5343.422885
-21.0,787,5351.635505
-21.0,905,5361.089209
-20.0,977,5371.295219
-20.0,947,5381.168117
-21.0,823,5389.67515
-20.0,873,5398.828487
-21.0,826,5407.440475
-20.0,984,5417.74602
-21.0,821,5426.256315
-20.0,857,5435.160458
-20.0,986,5445.523929
-20.0,914,5455.079928
-20.0,835,5463.820055
-21.0,762,5471.78737
-21.0,758,5479.639966
-21.0,877,5488.762463
-20.0,841,5497.563113
-21.0,902,5507.004906
-21.0,792,5515.251331
-21.0,869,5524.322356
-20.0,960,5534.381231
-20.0,895,5543.767336
-20.0,1040,5554.598788
-20.0,837,5563.328444
-20.0,1126,5575.045209
-19.0,982,5585.289168
-21.0,759,5593.236664
-21.0,761,5601.189137
-21.0,1033,5611.978584
-21.0,761,5619.913873
-21.0,818,5628.542284
-21.0,760,5636.498103
-19.0,992,5646.878303
-20.0,1082,5658.194775
-20.0,897,5667.596249
-20.0,915,5677.078093
-19.0,1120,5688.717137
-20.0,998,5699.177206
-20.0,927,5708.877026
-20.0,843,5717.67983
-19.0,1037,5728.566851
-21.0,939,5738.300857
-20.0,1017,5748.887715
-20.0,1068,5760.023844
-21.0,851,5768.864054
-20.0,943,5778.679628
-20.0,896,5787.982072
-21.0,845,5796.824136
-20.0,997,5807.233838
-20.0,838,5816.004543
-20.0,913,5825.533923
-21.0,1087,5836.812299
-21.0,816,5845.311526
-20.0,899,5854.656256
-21.0,940,5864.380462
-20.0,1011,5874.897518
-20.0,1163,5887.119404
-20.0,1022,5897.774786
-20.0,1107,5909.296165
-21.0,866,5918.408669
-21.0,808,5926.744025
-20.0,1080,5937.954725
-21.0,779,5946.037111
-20.0,1045,5957.003597
-20.0,925,5966.588809
-21.0,957,5976.593433
-20.0,1060,5987.682961
-20.0,919,5997.402042
-21.0,824,6005.916744
-19.0,1028,6016.682384
-19.0,1024,6027.366108
-21.0,992,6037.728928
-20.0,1102,6049.283175
-21.0,864,6058.197289
-20.0,1022,6068.822589
-21.0,781,6077.036593
-20.0,873,6086.11216
-20.0,1136,6097.963395
-21.0,813,6106.445161
-17.0,1179,6118.727604
-21.0,884,6127.972981
-18.0,1021,6138.611573
-21.0,848,6147.436313
-20.0,883,6156.64973
-21.0,823,6165.240705
-20.0,891,6174.594502
-21.0,1033,6185.394973
-21.0,791,6193.581588
-21.0,873,6202.689834
-21.0,841,6211.521092
-20.0,902,6220.839939
-21.0,903,6230.270032
-19.0,1151,6242.245361
-21.0,883,6251.463494
-19.0,978,6261.653743
-21.0,817,6270.333068
-21.0,782,6278.446786
-20.0,981,6288.680936
-21.0,930,6298.40289
-21.0,763,6306.34998
-21.0,760,6314.257385
-21.0,815,6322.709879
-21.0,762,6330.569494
-21.0,842,6339.407659
-18.0,1162,6351.552776
-21.0,760,6359.478435
-20.0,1002,6369.94908
-19.0,987,6380.242752
-21.0,852,6389.14601
-21.0,819,6397.598676
-21.0,800,6405.927827
-19.0,1218,6418.6154
-21.0,840,6427.299363
-20.0,1014,6437.871579
-21.0,1006,6448.36757
-21.0,876,6457.428908
-20.0,842,6466.18078
-20.0,1100,6477.658424
-20.0,920,6487.298609
-21.0,759,6495.183028
-20.0,924,6504.717876
-21.0,794,6512.985353
