#{"t_start": 1641013625.7589643, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,957,1045.267398
-20.0,919,1054.799841
-21.0,788,1062.979284
-21.0,757,1070.830369
-21.0,924,1080.471835
-21.0,970,1090.561792
-21.0,970,1100.603867
-21.0,782,1108.664056
-20.0,871,1117.69429
-21.0,786,1125.837083
-19.0,1267,1138.981116
-21.0,824,1147.536367
-21.0,1210,1160.110795
-20.0,886,1169.2228
-19.0,1093,1180.584849
-20.0,888,1189.808148
-21.0,944,1199.635314
-20.0,985,1209.889586
-21.0,911,1219.330772
-20.0,886,1228.434289
-21.0,881,1237.585713
-21.0,898,1246.85324
-21.0,822,1255.402695
-20.0,897,1264.661613
-20.0,1014,1275.219946
-21.0,810,1283.621035
-20.0,854,1292.483315
-21.0,836,1301.114682
-19.0,1021,1311.649683
-19.0,946,1321.437115
-20.0,894,1330.724228
-18.0,1157,1342.73825
-21.0,821,1351.291581
-21.0,757,1359.162793
-20.0,924,1368.736647
-21.0,817,1377.285601
-18.0,1185,1389.640032
-20.0,1050,1400.6012
-20.0,983,1410.819156
-21.0,817,1419.200498
-21.0,849,1428.054825
-20.0,912,1437.509048
-21.0,1051,1448.49007
-21.0,761,1456.411117
-19.0,951,1466.351262
-21.0,763,1474.273502
-21.0,758,1482.150745
-21.0,879,1491.273351
-21.0,761,1499.16071
-21.0,792,1507.416592
-21.0,842,1516.094681
-21.0,819,1524.565938
-20.0,1024,1535.270158
-21.0,805,1543.668105
-21.0,761,1551.64814
-21.0,760,1559.579773
-21.0,909,1569.020879
-20.0,838,1577.724892
-21.0,787,1585.908897
-21.0,935,1595.662897
-21.0,848,1604.516349
-20.0,892,1613.805942
-20.0,835,1622.479991
-21.0,881,1631.614754
-21.0,840,1640.359069
-21.0,846,1649.223705
-21.0,882,1658.385748
-21.0,906,1667.813473
-20.0,1096,1679.140412
-20.0,840,1687.885303
-21.0,851,1696.720277
-21.0,849,1705.555372
-19.0,1094,1716.883137
-20.0,897,1726.235563
-21.0,760,1734.185692
-20.0,864,1743.139979
-21.0,803,1751.593368
-20.0,885,1760.765557
-19.0,1020,1771.290115
-20.0,836,1779.981333
-21.0,808,1788.401553
-20.0,916,1797.965941
-20.0,895,1807.320193
-21.0,779,1815.399305
-21.0,776,1823.467156
-20.0,927,1833.024466
-18.0,1372,1847.372774
-21.0,1221,1860.148244
-21.0,958,1870.050781
-21.0,761,1877.930249
-21.0,818,1886.495493
-19.0,1056,1897.42889
-21.0,854,1906.29925
-20.0,1035,1917.106721
-21.0,789,1925.20444
-21.0,847,1934.095383
-21.0,818,1942.649319
-21.0,931,1952.290065
-21.0,792,1960.563669
-21.0,944,1970.401444
-21.0,763,1978.372452
-21.0,941,1988.148759
-21.0,818,1996.698351
-21.0,1047,2007.623313
-21.0,820,2016.207401
-21.0,841,2024.944611
-21.0,762,2032.891601
-20.0,868,2041.987009
-19.0,942,2051.803015
-21.0,824,2060.324682
-20.0,833,2068.983609
-21.0,906,2078.44571
-20.0,841,2087.186127
-20.0,930,2096.834153
-21.0,910,2106.384102
-20.0,902,2115.777163
-20.0,885,2124.980701
-20.0,896,2134.358629
-21.0,907,2143.739099
-21.0,762,2151.714853
-21.0,763,2159.62737
-20.0,997,2170.052147
-20.0,1037,2180.78394
-21.0,842,2189.549717
-19.0,977,2199.728056
-21.0,759,2207.650577
-19.0,1044,2218.531885
-20.0,914,2228.07264
-20.0,898,2237.438066
-19.0,1105,2248.888183
-21.0,848,2257.761403
-21.0,757,2265.679085
-21.0,820,2274.237768
-20.0,1066,2285.261722
-19.0,1021,2295.876399
-21.0,880,2305.040625
-21.0,817,2313.568831
-21.0,848,2322.40677
-21.0,845,2331.163328
-21.0,846,2340.011573
-18.0,1197,2352.437583
-21.0,824,2361.065579
-19.0,1016,2371.654389
-21.0,885,2380.883374
-21.0,877,2390.015572
-20.0,934,2399.735494
-19.0,1008,2410.209726
-21.0,868,2419.273743
-21.0,821,2427.863282
-21.0,758,2435.805636
-20.0,1063,2446.922175
-21.0,1136,2458.78589
-19.0,1065,2469.866548
-20.0,1047,2480.686773
-21.0,884,2489.955473
-21.0,909,2499.415152
-21.0,761,2507.370481
-21.0,823,2515.908259
-21.0,760,2523.778946
-20.0,984,2534.090832
-21.0,905,2543.559021
-21.0,758,2551.388074
-21.0,818,2559.882048
-21.0,846,2568.707705
-20.0,1055,2579.612539
-20.0,961,2589.613015
-20.0,955,2599.519321
-21.0,817,2608.037043
-21.0,970,2618.107641
-20.0,928,2627.796321
-21.0,877,2637.000492
-21.0,972,2647.068014
-19.0,1222,2659.761968
-19.0,1283,2673.116381
-20.0,927,2682.724733
-20.0,925,2692.298311
-21.0,837,2700.965739
-20.0,1013,2711.472921
-20.0,1054,2722.366064
-19.0,997,2732.762126
-21.0,760,2740.645338
-21.0,868,2749.670858
-19.0,915,2759.253043
-21.0,758,2767.193152
-21.0,822,2775.727809
-21.0,764,2783.756961
-21.0,761,2791.636489
-21.0,758,2799.543648
-21.0,762,2807.481731
-21.0,804,2815.860851
-21.0,777,2823.950316
-20.0,866,2832.978041
-20.0,926,2842.586592
-20.0,1078,2853.982782
-20.0,836,2862.610765
-21.0,884,2871.826131
-21.0,764,2879.784994
-21.0,792,2888.009083
-21.0,760,2895.96121
-21.0,761,2903.804837
-21.0,764,2911.740654
-21.0,941,2921.629351
-21.0,980,2931.779186
-21.0,837,2940.524198
-21.0,881,2949.640436
-20.0,929,2959.316584
-21.0,758,2967.27495
-21.0,846,2976.018624
-20.0,869,2985.073933
-21.0,786,2993.200901
-20.0,840,3001.989861
-21.0,761,3009.95801
-19.0,914,3019.504095
-21.0,819,3028.06169
-21.0,791,3036.348404
-21.0,758,3044.228259
-20.0,990,3054.530743
-20.0,1112,3066.078736
-21.0,900,3075.51387
-20.0,937,3085.204274
-19.0,956,3095.026056
-21.0,943,3104.872798
-21.0,859,3113.827891
-21.0,821,3122.400682
-20.0,1026,3133.063362
-19.0,971,3143.192001
-21.0,987,3153.454403
-18.0,1033,3164.318775
-20.0,859,3173.279298
-20.0,974,3183.471065
-21.0,820,3191.982132
-21.0,878,3201.235914
-19.0,952,3211.202568
-21.0,911,3220.672407
-21.0,991,3231.010842
-20.0,906,3240.460382
-19.0,1008,3250.929814
-20.0,863,3259.937817
-20.0,1051,3270.970948
-21.0,817,3279.459931
-20.0,1046,3290.358306
-19.0,1001,3300.804576
-20.0,968,3310.913329
-21.0,901,3320.305717
-20.0,1087,3331.56801
-21.0,906,3341.034547
-20.0,993,3351.352385
-21.0,1003,3361.816909
-21.0,822,3370.35859
-20.0,1027,3381.092375
-21.0,1023,3391.677787
-20.0,982,3401.901154
-20.0,958,3411.771485
-20.0,836,3420.540894
-19.0,929,3430.301333
-21.0,911,3439.717464
-21.0,824,3448.280153
-21.0,786,3456.481936
-20.0,841,3465.150203
-20.0,901,3474.608791
-19.0,932,3484.286808
-21.0,903,3493.715107
-21.0,879,3502.902383
-21.0,825,3511.473628
-19.0,1042,3522.322198
-19.0,1055,3533.340969
-21.0,821,3541.877763
-20.0,929,3551.470885
-21.0,824,3560.113555
-21.0,895,3569.400822
-21.0,820,3577.923859
-21.0,762,3585.843639
-19.0,995,3596.209343
-21.0,874,3605.329686
-20.0,990,3615.656999
-20.0,1045,3626.616939
-21.0,848,3635.439539
-21.0,880,3644.69882
-21.0,790,3652.923464
-21.0,782,3660.99439
-20.0,896,3670.372432
-21.0,764,3678.22063
-21.0,848,3687.119529
-21.0,824,3695.765453
-21.0,759,3703.642635
-19.0,1036,3714.45368
-21.0,763,3722.383424
-21.0,927,3732.021253
-20.0,923,3741.574628
-20.0,864,3750.529664
-20.0,928,3760.181752
-21.0,821,3768.686483
-21.0,762,3776.626619
-21.0,759,3784.576309
-21.0,759,3792.495096
-20.0,953,3802.406578
-21.0,764,3810.368566
-21.0,764,3818.259293
-21.0,844,3827.100394
-21.0,820,3835.61049
-21.0,858,3844.531512
-20.0,868,3853.460163
-20.0,916,3862.977912
-18.0,1102,3874.423578
-21.0,764,3882.36587
-21.0,761,3890.371049
-21.0,759,3898.257452
-20.0,915,3907.81361
-19.0,1055,3918.838522
-20.0,1051,3929.787937
-19.0,929,3939.468677
-21.0,991,3949.794264
-20.0,918,3959.350079
-19.0,1100,3970.771321
-21.0,880,3979.898061
-20.0,957,3989.785997
-18.0,1168,4001.867792
-21.0,820,4010.3901
-21.0,909,4019.762256
-21.0,880,4028.868195
-20.0,881,4038.065135
-15.0,1317,4051.703992
-21.0,762,4059.676521
-20.0,984,4069.96975
-21.0,762,4077.914964
-21.0,779,4086.004148
-21.0,807,4094.46136
-20.0,859,4103.417401
-21.0,759,4111.310528
-21.0,1006,4121.73427
-21.0,775,4129.913517
-21.0,902,4139.347757
-19.0,978,4149.549464
-18.0,1129,4161.255921
-19.0,931,4170.89911
-20.0,1315,4184.549695
-21.0,824,4193.166081
-21.0,925,4203.124303
-21.0,939,4212.900565
-19.0,1127,4224.611439
-20.0,958,4234.565662
-20.0,980,4244.850013
-21.0,815,4253.314121
-20.0,862,4262.270166
-21.0,939,4272.039818
-21.0,921,4281.262618
-21.0,979,4291.409533
-21.0,847,4300.24344
-18.0,1232,4313.169241
-21.0,945,4323.056328
-21.0,819,4331.573962
-21.0,785,4339.689394
-21.0,819,4348.158319
-19.0,1124,4360.007588
-19.0,977,4370.172338
-19.0,1035,4381.003107
-18.0,1098,4392.452056
-18.0,1102,4403.86988
-21.0,876,4412.944847
-20.0,988,4423.230369
-21.0,1015,4433.856047
-21.0,928,4443.547776
-21.0,1000,4453.949037
-21.0,839,4462.719777
-21.0,837,4471.439429
-21.0,996,4481.766085
-21.0,958,4491.749528
-21.0,757,4499.589494
-18.0,1211,4512.226952
-21.0,759,4520.095249
-18.0,1080,4531.350831
-20.0,832,4539.968025
-19.0,1052,4550.84454
-19.0,1020,4561.490064
-18.0,1072,4572.589724
-21.0,848,4581.377897
-21.0,863,4590.314822
-19.0,960,4600.309674
-21.0,846,4609.110243
-20.0,898,4618.5035
-21.0,820,4627.069518
-19.0,1072,4638.16164
-19.0,911,4647.681127
-20.0,856,4656.664754
-20.0,951,4666.578925
-19.0,1057,4677.649634
-21.0,759,4685.566059
-21.0,763,4693.474558
-20.0,944,4703.360496
-21.0,760,4711.267866
-20.0,955,4721.18216
-21.0,885,4730.407907
-18.0,1275,4743.710174
-21.0,913,4753.292739
-20.0,840,4762.033184
-21.0,760,4769.885256
-20.0,915,4779.505558
-21.0,764,4787.582467
-21.0,763,4795.546996
-21.0,759,4803.525649
-21.0,762,4811.455555
-19.0,960,4821.485051
-19.0,1133,4833.322216
-20.0,901,4842.642194
-16.0,1544,4858.803854
-21.0,838,4867.534811
-20.0,992,4877.866375
-19.0,993,4888.181795
-21.0,847,4896.975984
-20.0,864,4905.936603
-21.0,798,4914.255474
-20.0,1076,4925.496277
-20.0,867,4934.473953
-20.0,915,4944.008125
-19.0,1073,4955.138536
-20.0,931,4964.89929
-20.0,897,4974.270266
-21.0,789,4982.435389
-19.0,1003,4992.843924
-21.0,762,5000.796151
-21.0,907,5010.276855
-21.0,780,5018.372826
-20.0,1016,5028.960552
-21.0,816,5037.463396
-21.0,848,5046.283187
-20.0,891,5055.523991
-19.0,1075,5066.746952
-21.0,814,5075.230798
-21.0,808,5083.632239
-20.0,866,5092.651342
-18.0,1060,5103.681294
-20.0,972,5113.796733
-21.0,818,5122.298112
-19.0,910,5131.740638
-20.0,1017,5142.295099
-21.0,866,5151.284502
-21.0,974,5161.396898
-21.0,809,5169.749795
-20.0,856,5178.644176
-20.0,1143,5190.529962
-20.0,925,5200.158695
-21.0,913,5209.616933
-21.0,816,5218.072681
-21.0,790,5226.297743
-19.0,1170,5238.480264
-21.0,911,5247.899267
-20.0,886,5257.126389
-19.0,963,5267.074973
-21.0,825,5275.668251
-21.0,899,5284.296682
-20.0,896,5293.474804
-21.0,757,5301.376319
-20.0,896,5310.656525
-20.0,1096,5322.0441
-21.0,824,5330.700418
-21.0,851,5339.532789
-21.0,917,5349.046304
-21.0,1081,5360.321871
-20.0,869,5369.422696
-21.0,900,5378.729847
-20.0,943,5388.554293
-21.0,940,5398.383913
-18.0,1406,5413.130206
-18.0,1174,5425.358699
-21.0,853,5434.206465
-19.0,919,5443.888762
-21.0,796,5452.171785
-21.0,762,5460.136938
-20.0,898,5469.554815
-20.0,856,5478.441294
-19.0,918,5487.99937
-20.0,921,5497.641263
-21.0,790,5505.900166
-19.0,962,5515.962736
-21.0,878,5525.11168
-20.0,1003,5535.589849
-21.0,906,5545.078995
-20.0,939,5554.865853
-20.0,1006,5565.350867
-20.0,925,5574.969185
-19.0,1024,5585.699707
-20.0,951,5595.622189
-18.0,1135,5607.507514
-21.0,763,5615.450298
-21.0,879,5624.65749
-21.0,759,5632.64704
-21.0,762,5640.617095
-21.0,835,5649.379027
-19.0,964,5659.445352
-21.0,785,5667.665349
-21.0,761,5675.55458
-20.0,836,5684.240731
-21.0,853,5693.088413
-21.0,759,5701.072977
-21.0,819,5709.644997
-21.0,808,5718.090938
-21.0,883,5727.322258
-20.0,978,5737.501149
-21.0,877,5746.599938
-19.0,942,5756.441107
-21.0,849,5765.287168
-19.0,917,5774.797033
-19.0,1076,5785.969952
-21.0,1001,5796.415673
-19.0,1015,5807.035026
-20.0,975,5817.225602
-21.0,788,5825.45839
-21.0,908,5834.902824
-20.0,965,5844.912101
-21.0,785,5853.062042
-20.0,898,5862.380814
-21.0,1085,5873.673918
-18.0,1174,5885.941484
-20.0,987,5896.262351
-20.0,831,5904.881949
-21.0,823,5913.477371
-20.0,885,5922.7207
-21.0,791,5930.962333
-18.0,1067,5942.035293
-20.0,993,5952.359133
-20.0,887,5961.679865
-21.0,841,5970.355088
-20.0,918,5979.998183
-19.0,1038,5990.828616
-20.0,902,6000.358147
-20.0,883,6009.586331
-19.0,1088,6020.918699
-21.0,798,6029.257254
-21.0,894,6038.614639
-20.0,861,6047.586491
-21.0,787,6055.744002
-20.0,930,6065.422763
-21.0,820,6073.974062
-20.0,932,6083.663244
-21.0,895,6092.999619
-21.0,792,6101.277604
-20.0,985,6111.537524
-20.0,1041,6122.435427
-21.0,964,6132.521685
-21.0,789,6140.744115
-20.0,836,6149.429997
-20.0,892,6158.729368
-21.0,821,6167.314016
-20.0,980,6177.56582
-20.0,832,6186.246471
-21.0,938,6196.015937
-21.0,966,6206.091505
-19.0,966,6216.190023
-21.0,825,6224.689404
-21.0,879,6233.879742
-20.0,878,6243.009424
-19.0,933,6252.743184
-21.0,822,6261.294804
-21.0,759,6269.360577
-20.0,1016,6279.949165
-21.0,847,6288.798929
-21.0,762,6296.788758
-21.0,761,6304.682886
-20.0,886,6313.897555
-19.0,974,6324.018708
-21.0,764,6331.921185
-21.0,850,6340.827602
-19.0,1116,6352.468862
-21.0,853,6361.348969
-21.0,780,6369.533012
-21.0,779,6377.61393
-20.0,880,6386.767756
-20.0,957,6396.743887
-20.0,896,6406.076498
-21.0,897,6415.423181
-20.0,866,6424.370708
-19.0,1118,6436.00117
-19.0,1267,6449.227205
-20.0,862,6458.190715
-21.0,874,6467.256777
-19.0,955,6477.209037
-20.0,938,6487.025017
-21.0,865,6496.015194
-21.0,1079,6507.163091
-19.0,996,6517.568316
