#{"t_start": 1641013625.7843254, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,809,2257.894324
-21.0,910,2267.415846
-21.0,903,2276.83463
-19.0,1184,2289.132453
-21.0,1060,2300.191603
-19.0,944,2309.962525
-19.0,1024,2320.625529
-21.0,790,2328.811414
-21.0,917,2338.384524
-21.0,781,2346.517248
-21.0,817,2354.995396
-20.0,1128,2366.80883
-20.0,964,2376.827827
-21.0,823,2385.475595
-21.0,869,2394.478863
-20.0,924,2404.058077
-21.0,932,2413.823114
-20.0,949,2423.715144
-21.0,757,2431.661653
-21.0,757,2439.597221
-21.0,822,2448.151511
-21.0,822,2456.731335
-21.0,758,2464.635622
-18.0,1142,2476.45255
-20.0,838,2485.139494
-21.0,759,2493.074467
-21.0,819,2501.62703
-21.0,878,2510.795391
-21.0,865,2519.750237
-21.0,823,2528.321534
-20.0,960,2538.379317
-20.0,922,2547.950862
-20.0,973,2558.024758
-18.0,1054,2569.055698
-20.0,861,2577.948596
-20.0,870,2586.957852
-21.0,818,2595.497927
-21.0,857,2604.394269
-21.0,881,2613.489771
-21.0,893,2622.823523
-20.0,954,2632.808873
-21.0,825,2641.42268
-20.0,886,2650.575042
-21.0,962,2660.594665
-20.0,1260,2673.761645
-21.0,954,2683.623553
-20.0,841,2692.315567
-21.0,816,2700.72981
-19.0,1067,2711.822926
-20.0,997,2722.103747
-20.0,924,2731.762505
-20.0,884,2740.959296
-21.0,896,2750.258091
-21.0,779,2758.401698
-21.0,761,2766.374072
-21.0,757,2774.234712
-21.0,757,2782.165539
-21.0,914,2791.688915
-21.0,759,2799.606176
-20.0,866,2808.687004
-21.0,758,2816.573678
-20.0,971,2826.667318
-21.0,757,2834.523967
-21.0,760,2842.383994
-20.0,886,2851.727124
-20.0,989,2861.99525
-16.0,1244,2875.00674
-20.0,863,2883.973577
-19.0,961,2893.985898
-21.0,761,2901.849003
-20.0,1040,2912.653425
-21.0,761,2920.61979
-20.0,1003,2931.069853
-20.0,864,2940.083135
-21.0,973,2950.175664
-19.0,1002,2960.61664
-21.0,845,2969.473393
-21.0,904,2978.858677
-21.0,848,2987.683437
-21.0,758,2995.476687
-21.0,757,3003.400645
-21.0,785,3011.642446
-21.0,757,3019.565323
-21.0,880,3028.753429
-21.0,757,3036.688553
-21.0,822,3045.198856
-19.0,1077,3056.435943
-21.0,759,3064.299868
-21.0,823,3072.862365
-19.0,1033,3083.598749
-20.0,956,3093.456209
-20.0,930,3103.150384
-21.0,985,3113.41817
-21.0,944,3123.274234
-20.0,895,3132.565392
-20.0,1039,3143.403724
-20.0,874,3152.471292
-21.0,843,3161.322116
-21.0,824,3170.002289
-21.0,762,3177.925649
-20.0,969,3188.017278
-21.0,1020,3198.69054
-21.0,941,3208.52792
-21.0,1022,3219.196006
-20.0,986,3229.487799
-20.0,879,3238.643544
-21.0,759,3246.529727
-20.0,872,3255.632009
-21.0,786,3263.84764
-20.0,929,3273.567282
-19.0,964,3283.642393
-21.0,956,3293.636748
-20.0,954,3303.551122
-20.0,1015,3314.130746
-20.0,1094,3325.547659
-21.0,908,3334.934619
-19.0,1003,3345.398144
-19.0,1040,3356.222253
-20.0,1041,3367.078944
-21.0,907,3376.499708
-21.0,787,3384.725364
-21.0,847,3393.55278
-21.0,763,3401.404892
-19.0,1037,3412.131192
-21.0,822,3420.780739
-21.0,792,3429.01473
-19.0,1164,3441.17449
-21.0,851,3450.043174
-21.0,1024,3460.613965
-20.0,950,3470.535138
-20.0,880,3479.673838
-19.0,932,3489.38608
-21.0,817,3497.929148
-21.0,780,3506.025517
-21.0,819,3514.545663
-21.0,805,3522.95978
-20.0,870,3532.030072
-20.0,900,3541.393655
-19.0,992,3551.657623
-20.0,1031,3562.427379
-20.0,1205,3574.945136
-18.0,1242,3587.945592
-20.0,1010,3598.519929
-20.0,987,3608.737095
-20.0,870,3617.86718
-21.0,795,3626.125707
-20.0,896,3635.483247
-21.0,761,3643.43068
-20.0,868,3652.509927
-21.0,848,3661.291019
-20.0,892,3670.634617
-21.0,762,3678.466568
-21.0,787,3686.670816
-20.0,977,3696.923716
-21.0,787,3705.168497
-20.0,856,3714.046642
-21.0,959,3724.027672
-21.0,786,3732.219401
-20.0,958,3742.118933
-19.0,993,3752.422094
-20.0,836,3761.118941
-19.0,976,3771.279545
-21.0,757,3779.179626
-21.0,757,3787.079957
-21.0,818,3795.582875
-20.0,869,3804.586839
-21.0,758,3812.509105
-21.0,759,3820.394776
-21.0,759,3828.35044
-21.0,817,3836.814388
-21.0,926,3846.392917
-21.0,822,3854.912578
-21.0,836,3863.564049
-21.0,822,3872.098885
-19.0,1037,3882.861868
-20.0,941,3892.71259
-21.0,792,3901.010989
-21.0,779,3909.136291
-21.0,849,3917.966725
-21.0,845,3926.777915
-20.0,867,3935.829966
-21.0,820,3944.332674
-20.0,963,3954.437889
-18.0,1087,3965.718505
-21.0,760,3973.61825
-19.0,1263,3986.654128
-20.0,897,3995.940792
-20.0,1092,4007.224559
-20.0,936,4016.912658
-19.0,947,4026.725547
-21.0,877,4035.88627
-21.0,786,4044.012378
-21.0,909,4053.434425
-21.0,877,4062.598856
-21.0,785,4070.784759
-20.0,985,4081.044732
-21.0,761,4089.005159
-21.0,762,4096.994389
-20.0,840,4105.724194
-19.0,1052,4116.614564
-21.0,850,4125.556688
-20.0,884,4134.839401
-21.0,804,4143.222884
-20.0,981,4153.438657
-20.0,1007,4163.831808
-21.0,908,4173.266995
-19.0,980,4183.433267
-20.0,963,4193.51603
-21.0,760,4201.741244
-21.0,941,4211.478318
-21.0,868,4220.534126
-21.0,759,4228.4299
-21.0,778,4236.543239
-20.0,944,4246.429378
-19.0,1176,4258.62204
-21.0,837,4267.352393
-20.0,983,4277.399494
-19.0,995,4287.5198
-19.0,1045,4298.432921
-21.0,880,4307.644988
-19.0,1029,4318.393845
-21.0,902,4327.820791
-19.0,954,4337.694176
-21.0,760,4345.588291
-20.0,1035,4356.398393
-21.0,941,4366.232103
-18.0,1020,4376.842446
-19.0,999,4387.386974
-21.0,776,4395.446417
-21.0,859,4404.337733
-19.0,1066,4415.40119
-20.0,861,4424.348507
-20.0,1121,4436.050357
-21.0,1000,4446.543624
-19.0,936,4456.255283
-21.0,819,4464.847509
-19.0,996,4475.195266
-21.0,847,4483.986891
-19.0,1030,4494.650002
-21.0,865,4503.632866
-21.0,866,4512.72715
-20.0,1051,4523.62823
-21.0,787,4531.7955
-20.0,1057,4542.722984
-21.0,810,4551.152679
-20.0,870,4560.176142
-21.0,879,4569.319697
-20.0,952,4579.181715
-20.0,1154,4591.106515
-20.0,916,4600.679456
-21.0,763,4608.598115
-20.0,954,4618.611649
-21.0,759,4626.513153
-21.0,804,4634.887442
-21.0,757,4642.763472
-20.0,904,4652.198353
-20.0,902,4661.639935
-21.0,787,4669.858253
-21.0,758,4677.771853
-18.0,1156,4689.749217
-21.0,846,4698.638113
-21.0,818,4707.128969
-19.0,961,4717.138506
-21.0,758,4725.010585
-20.0,944,4734.883761
-20.0,859,4743.84045
-21.0,847,4752.662591
-21.0,937,4762.499248
-21.0,837,4771.182657
-21.0,760,4779.093232
-21.0,865,4788.242846
-21.0,760,4796.225915
-20.0,1035,4807.065357
-19.0,945,4816.926589
-21.0,823,4825.530501
-21.0,818,4834.093726
-19.0,1116,4845.67862
-20.0,921,4855.290356
-21.0,967,4865.36882
-20.0,958,4875.32304
-21.0,944,4885.167053
-21.0,850,4893.906492
-21.0,758,4901.827573
-19.0,1092,4913.187103
-21.0,792,4921.429957
-21.0,836,4930.181626
-21.0,818,4938.632267
-20.0,944,4948.477244
-21.0,877,4957.599632
-21.0,791,4965.863474
-21.0,824,4974.467859
-21.0,896,4983.775832
-20.0,1045,4994.632005
-21.0,818,5003.167646
-20.0,962,5013.215343
-19.0,1020,5023.771865
-21.0,855,5032.717281
-20.0,865,5041.680074
-20.0,919,5051.268567
-20.0,852,5060.122487
-21.0,881,5069.286966
-20.0,841,5078.102298
-21.0,779,5086.202369
-18.0,1011,5096.754079
-21.0,820,5105.220598
-21.0,882,5114.382947
-19.0,1161,5126.455011
-21.0,883,5135.640702
-20.0,837,5144.274437
-21.0,852,5153.115279
-21.0,762,5161.058053
-20.0,947,5170.847286
-21.0,852,5179.698823
-20.0,1004,5190.12165
-20.0,923,5199.730193
-19.0,1055,5210.711077
-20.0,879,5219.818975
-20.0,1109,5231.342818
-21.0,806,5239.745684
-21.0,758,5247.554552
-21.0,809,5255.990616
-21.0,879,5265.064545
-21.0,777,5273.156239
-20.0,915,5282.327883
-21.0,764,5289.74594
-20.0,902,5299.193711
-21.0,924,5308.724352
-20.0,869,5317.777467
-20.0,976,5327.943112
-20.0,970,5338.042492
-20.0,910,5347.471659
-21.0,852,5356.34702
-18.0,1335,5370.356484
-20.0,987,5380.663306
-21.0,851,5389.453779
-20.0,835,5398.168654
-20.0,1048,5409.207714
-20.0,1214,5421.885575
-21.0,805,5430.203761
-21.0,882,5439.424293
-21.0,823,5448.048206
-21.0,819,5456.592624
-21.0,837,5465.340281
-20.0,855,5474.278735
-21.0,804,5482.625107
-21.0,838,5491.375487
-20.0,942,5501.199781
-21.0,913,5510.752396
-21.0,868,5519.790582
-20.0,831,5528.496628
-20.0,1248,5541.576979
-21.0,884,5550.789329
-21.0,797,5559.057678
-20.0,1024,5569.790777
-20.0,1056,5580.817385
-21.0,759,5588.69991
-21.0,760,5596.65905
-21.0,764,5604.657784
-21.0,851,5613.535453
-21.0,824,5622.151418
-21.0,763,5630.187366
-21.0,821,5638.747558
-21.0,848,5647.623034
-21.0,763,5655.60431
-21.0,764,5663.607183
-19.0,989,5673.920481
-21.0,785,5682.031252
-21.0,817,5690.531042
-20.0,836,5699.309294
-20.0,868,5708.380023
-20.0,922,5718.020481
-21.0,758,5726.007324
-21.0,901,5735.366963
-21.0,763,5743.273231
-18.0,1194,5755.67185
-21.0,850,5764.560207
-20.0,864,5773.540082
-21.0,822,5782.055352
-18.0,1027,5792.823408
-21.0,878,5801.95515
-21.0,914,5811.525421
-19.0,1128,5823.28508
-20.0,909,5832.751056
-21.0,896,5842.066337
-20.0,912,5851.489378
-21.0,820,5860.013735
-21.0,1062,5871.091235
-21.0,852,5880.03654
-21.0,760,5887.95537
-20.0,898,5897.298665
-21.0,886,5906.500305
-21.0,787,5914.697434
-20.0,963,5924.770119
-20.0,895,5934.075236
-20.0,960,5944.003558
-21.0,912,5953.562409
-20.0,836,5962.290525
-21.0,881,5971.438856
-21.0,818,5980.010153
-20.0,1036,5990.804884
-19.0,1107,6002.456644
-21.0,966,6012.608661
-21.0,877,6021.725685
-21.0,823,6030.328506
-20.0,891,6039.630198
-21.0,817,6048.149242
-19.0,1075,6059.279027
-21.0,848,6068.099256
-20.0,917,6077.710177
-19.0,948,6087.612365
-19.0,1178,6099.884922
-20.0,923,6109.488335
-19.0,994,6119.839082
-20.0,1008,6130.422739
-20.0,836,6139.096454
-20.0,962,6149.135106
-20.0,919,6158.746133
-20.0,1039,6169.604163
-20.0,840,6178.426137
-21.0,870,6187.446631
-19.0,959,6197.438063
-20.0,896,6206.793695
-21.0,846,6215.582968
-21.0,824,6224.130156
-21.0,851,6233.013288
-21.0,863,6241.986681
-21.0,792,6250.281691
-20.0,981,6260.460695
-21.0,764,6268.581842
-21.0,757,6276.470744
-21.0,883,6285.669725
-20.0,986,6295.993639
-21.0,761,6303.91035
-20.0,853,6312.728705
-19.0,1024,6323.424038
-21.0,760,6331.292139
-21.0,760,6339.243821
-21.0,759,6347.187721
-19.0,1164,6359.310264
-21.0,868,6368.416538
-20.0,1021,6379.027316
-19.0,1224,6391.81328
-21.0,764,6399.78247
-20.0,902,6409.124786
-19.0,976,6419.270527
-20.0,1080,6430.461654
-21.0,782,6438.587526
-21.0,839,6447.326102
-20.0,976,6457.479571
-20.0,861,6466.42393
-20.0,1088,6477.785672
-21.0,846,6486.605829
-19.0,977,6496.770878
-20.0,896,6506.037094
-17.0,1138,6517.89831
