#{"t_start": 1641013625.7683823, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,914,4943.697584
-20.0,869,4952.72149
-21.0,763,4960.642071
-21.0,839,4969.422395
-19.0,1091,4980.766108
-19.0,1056,4991.777517
-21.0,877,5000.941196
-21.0,819,5009.480158
-21.0,880,5018.643083
-21.0,819,5027.144229
-20.0,885,5036.385863
-19.0,1068,5047.522129
-21.0,837,5056.175531
-20.0,1011,5066.717805
-21.0,946,5076.635514
-20.0,878,5085.74869
-21.0,906,5095.212545
-20.0,925,5104.770912
-21.0,822,5113.343615
-20.0,962,5123.328774
-21.0,801,5131.631979
-21.0,823,5140.145969
-21.0,821,5148.652866
-21.0,968,5158.756958
-20.0,1017,5169.26165
-21.0,849,5178.086298
-21.0,972,5188.184393
-19.0,1143,5200.074971
-19.0,995,5210.414709
-20.0,898,5219.716678
-20.0,850,5228.517817
-21.0,758,5236.439785
-21.0,814,5244.894696
-18.0,1040,5255.667185
-21.0,808,5263.995221
-19.0,1083,5275.297675
-21.0,811,5283.180059
-21.0,790,5291.090957
-20.0,1056,5302.104048
-21.0,870,5311.134604
-20.0,870,5320.196698
-21.0,835,5328.892452
-21.0,865,5337.874206
-21.0,957,5347.806624
-19.0,978,5357.998057
-20.0,911,5367.509542
-20.0,864,5376.52786
-21.0,824,5385.118361
-21.0,845,5393.903863
-21.0,818,5402.489607
-20.0,929,5412.202254
-19.0,1014,5422.804392
-21.0,760,5430.670437
-21.0,786,5438.839777
-21.0,931,5448.66109
-21.0,791,5456.897431
-21.0,883,5466.134138
-21.0,763,5474.088981
-21.0,824,5482.67112
-20.0,995,5493.03893
-20.0,1025,5503.742939
-21.0,849,5512.587842
-20.0,1005,5523.092782
-21.0,781,5531.264177
-21.0,819,5539.817862
-21.0,835,5548.562462
-20.0,986,5558.817795
-19.0,947,5568.697536
-21.0,941,5578.537714
-21.0,760,5586.478729
-21.0,863,5595.457803
-21.0,760,5603.420623
-21.0,763,5611.392308
-21.0,819,5619.935976
-21.0,823,5628.618926
-21.0,757,5636.539184
-19.0,966,5646.615137
-21.0,757,5654.569245
-21.0,821,5663.130616
-21.0,759,5671.068798
-21.0,757,5678.903646
-21.0,759,5686.757416
-21.0,763,5694.770694
-18.0,1011,5705.415575
-21.0,760,5713.328803
-21.0,759,5721.269496
-20.0,973,5731.44324
-20.0,902,5740.782938
-21.0,848,5749.57636
-20.0,859,5758.566855
-20.0,1003,5768.982909
-20.0,889,5778.234433
-21.0,759,5786.10395
-19.0,1144,5798.066967
-21.0,850,5806.908682
-21.0,787,5815.182491
-21.0,865,5824.197898
-20.0,996,5834.52953
-20.0,961,5844.520589
-21.0,820,5853.011497
-19.0,1303,5866.586575
-17.0,1180,5878.926784
-21.0,763,5886.880815
-20.0,1050,5897.858184
-20.0,946,5907.694068
-21.0,900,5917.123883
-20.0,925,5926.700368
-21.0,887,5935.946345
-21.0,776,5943.93321
-21.0,849,5952.805278
-21.0,790,5961.10222
-21.0,967,5971.131101
-21.0,822,5979.718239
-21.0,778,5987.874713
-21.0,818,5996.385426
-21.0,841,6005.229608
-21.0,848,6014.141403
-21.0,840,6022.900752
-20.0,857,6031.874832
-19.0,981,6042.078387
-20.0,1066,6053.169797
-20.0,918,6062.696554
-21.0,944,6072.534169
-19.0,1114,6084.176897
-19.0,1051,6095.145367
-21.0,847,6103.942176
-20.0,1015,6114.567226
-20.0,922,6124.186573
-20.0,903,6133.666477
-20.0,897,6142.986925
-20.0,841,6151.74511
-19.0,1024,6162.373236
-19.0,1063,6173.543334
-20.0,924,6183.228433
-19.0,1021,6193.815741
-20.0,929,6203.493882
-20.0,1041,6214.381056
-21.0,792,6222.573045
-21.0,865,6231.617497
-21.0,897,6240.906508
-21.0,849,6249.823202
-19.0,1154,6261.84321
-21.0,942,6271.797611
-20.0,961,6281.806421
-19.0,959,6291.805999
-21.0,758,6299.748311
-21.0,760,6307.640301
-21.0,814,6316.148312
-21.0,815,6324.571291
-21.0,907,6334.041556
-20.0,856,6342.960294
-21.0,764,6350.922995
-20.0,954,6360.865903
-21.0,908,6370.380986
-21.0,867,6379.407089
-21.0,877,6388.564503
-20.0,1041,6399.390807
-21.0,857,6408.287879
-21.0,762,6416.233529
-21.0,987,6426.406201
-19.0,1071,6437.566191
-21.0,849,6446.370141
-21.0,941,6456.15937
-21.0,761,6464.092384
-18.0,1142,6476.007878
-21.0,845,6484.838744
-21.0,957,6494.799558
-20.0,865,6503.766128
-21.0,758,6511.613234
