#{"t_start": 1641013625.765037, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,788,2182.501733
-19.0,975,2192.694942
-21.0,877,2201.794435
-21.0,941,2211.619861
-21.0,758,2219.550295
-21.0,823,2228.121479
-21.0,927,2237.779302
-21.0,847,2246.579747
-21.0,758,2254.487805
-20.0,833,2263.166971
-21.0,1003,2273.653428
-21.0,821,2282.193783
-21.0,819,2290.679111
-21.0,776,2298.750595
-21.0,840,2307.474226
-20.0,959,2317.458916
-19.0,1170,2329.612097
-20.0,1034,2340.417376
-21.0,780,2348.522819
-21.0,807,2356.899354
-20.0,874,2366.040548
-21.0,790,2374.254469
-20.0,870,2383.355018
-19.0,982,2393.561646
-20.0,865,2402.551462
-21.0,854,2411.43114
-21.0,757,2419.360884
-20.0,841,2428.18707
-19.0,1133,2440.086216
-20.0,894,2449.397743
-19.0,1134,2461.24611
-19.0,1116,2472.779763
-20.0,1060,2483.758775
-19.0,1223,2496.58029
-18.0,1232,2509.44477
-21.0,781,2517.536946
-20.0,900,2526.899606
-21.0,789,2535.177789
-20.0,930,2544.842674
-21.0,882,2553.967886
-21.0,882,2563.16546
-21.0,945,2572.963874
-20.0,942,2582.70272
-20.0,991,2593.034536
-20.0,1014,2603.59773
-21.0,1050,2614.494535
-21.0,880,2623.636224
-21.0,870,2632.756137
-21.0,966,2642.867129
-20.0,970,2652.930904
-20.0,1167,2665.073928
-21.0,869,2674.125288
-19.0,1084,2685.329962
-20.0,964,2695.293805
-21.0,917,2704.750063
-20.0,908,2714.225632
-21.0,787,2722.321046
-21.0,761,2730.246283
-21.0,1034,2741.042532
-21.0,764,2748.950021
-20.0,899,2758.331661
-20.0,900,2767.791296
-21.0,763,2775.686435
-21.0,824,2784.38758
-21.0,760,2792.280563
-21.0,959,2802.234042
-21.0,764,2810.246666
-21.0,792,2818.470748
-20.0,881,2827.645378
-19.0,1024,2838.28773
-19.0,930,2848.052377
-21.0,804,2856.445486
-18.0,1266,2869.617905
-20.0,868,2878.670583
-20.0,910,2888.125468
-21.0,897,2897.477512
-20.0,852,2906.314329
-20.0,976,2916.483818
-21.0,959,2926.531684
-21.0,885,2935.729696
-21.0,1027,2946.390952
-20.0,961,2956.408751
-21.0,998,2966.819026
-21.0,820,2975.28519
-18.0,1169,2987.472987
-18.0,1020,2998.062088
-21.0,758,3005.961489
-21.0,759,3013.913038
-21.0,790,3022.156963
-21.0,762,3030.129428
-21.0,758,3038.068111
-19.0,1000,3048.493964
-21.0,942,3058.315578
-21.0,942,3068.07509
-21.0,990,3078.386095
-20.0,1053,3089.226724
-21.0,927,3098.840724
-21.0,820,3107.438411
-21.0,880,3116.56272
-20.0,834,3125.245652
-20.0,1005,3135.719357
-19.0,1092,3147.149782
-20.0,917,3156.716593
-20.0,866,3165.798046
-21.0,762,3173.743073
-21.0,790,3181.966842
-21.0,823,3190.54747
-20.0,832,3199.270102
-20.0,934,3209.064001
-20.0,861,3218.015295
-20.0,946,3227.882953
-21.0,851,3236.747479
-21.0,900,3246.116708
-19.0,935,3255.872965
-20.0,917,3265.449833
-20.0,912,3274.997264
-21.0,822,3283.574681
-20.0,927,3293.259171
-20.0,837,3301.967197
-21.0,1033,3312.733265
-21.0,898,3322.121212
-20.0,976,3332.240958
-19.0,1235,3345.073819
-21.0,788,3353.257719
-20.0,883,3362.521358
-19.0,1080,3373.754956
-21.0,880,3382.924101
-20.0,894,3392.202188
-20.0,928,3401.823153
-19.0,1001,3412.173154
-21.0,866,3421.274184
-20.0,1004,3431.786045
-21.0,778,3439.827053
-20.0,894,3449.153509
-20.0,1018,3459.672783
-20.0,935,3469.416803
-21.0,840,3478.184695
-20.0,967,3488.200653
-20.0,899,3497.622183
-20.0,895,3506.965169
-19.0,988,3517.208069
-21.0,959,3527.171826
-21.0,873,3536.324848
-19.0,931,3546.005008
-19.0,1013,3556.52246
-20.0,1075,3567.731751
-21.0,837,3576.446756
-21.0,790,3584.66784
-21.0,758,3592.560318
-21.0,822,3601.173714
-19.0,1030,3611.823848
-21.0,778,3619.998724
-19.0,1043,3630.88852
-21.0,938,3640.688201
-20.0,840,3649.49349
-21.0,758,3657.381232
-21.0,758,3665.292643
-21.0,841,3673.992994
-21.0,806,3682.362979
-21.0,787,3690.548282
-21.0,822,3699.184343
-20.0,902,3708.600132
-19.0,973,3718.672831
-20.0,838,3727.389688
-21.0,764,3735.350464
-21.0,909,3744.748291
-20.0,919,3754.303932
-21.0,762,3762.236055
-21.0,879,3771.394172
-21.0,1019,3782.017869
-21.0,763,3789.990741
-21.0,762,3797.903527
-21.0,759,3805.824903
-19.0,1076,3816.989986
-21.0,824,3825.497757
-21.0,884,3834.730855
-21.0,821,3843.274794
-21.0,795,3851.500479
-21.0,762,3859.404658
-21.0,841,3868.118091
-21.0,757,3875.977262
-20.0,978,3886.184588
-21.0,757,3894.114243
-21.0,763,3902.062082
-21.0,854,3910.99212
-20.0,992,3921.337613
-21.0,757,3929.190262
-21.0,823,3937.807033
-20.0,1045,3948.662223
-20.0,981,3958.887129
-21.0,1030,3969.562249
-19.0,1086,3980.859396
-21.0,762,3988.715355
-21.0,817,3997.162349
-20.0,902,4006.481028
-20.0,852,4015.310425
-19.0,915,4024.793702
-20.0,1017,4035.381601
-21.0,763,4043.262607
-19.0,1046,4054.153314
-20.0,1002,4064.613
-21.0,823,4073.242196
-21.0,879,4082.363814
-20.0,1001,4092.829329
-21.0,789,4101.075178
-20.0,868,4110.08954
-20.0,955,4119.962254
-21.0,898,4129.434842
-21.0,957,4139.463078
-20.0,840,4148.161668
-21.0,924,4157.746701
-19.0,1163,4169.827502
-17.0,1134,4181.614711
-21.0,851,4190.489104
-19.0,1080,4202.087586
-20.0,1020,4212.702683
-19.0,930,4222.346071
-20.0,889,4231.635538
-20.0,836,4240.326595
-20.0,1064,4251.451535
-18.0,1174,4263.618812
-21.0,883,4272.915779
-20.0,883,4281.645585
-20.0,1083,4292.901969
-20.0,929,4302.626739
-21.0,1003,4313.101545
-21.0,842,4321.92393
-21.0,787,4330.113733
-20.0,936,4339.814549
-20.0,884,4348.96999
-21.0,837,4357.725006
-21.0,942,4367.568544
-20.0,1037,4378.401211
-20.0,835,4387.180465
-21.0,807,4395.581316
-19.0,937,4405.286159
-21.0,870,4414.250628
-21.0,940,4424.05115
-20.0,869,4433.093242
-21.0,791,4441.438579
-20.0,884,4450.646109
-20.0,866,4459.679472
-21.0,928,4469.336683
-21.0,847,4478.180237
-20.0,1002,4488.595394
-20.0,899,4497.828554
-20.0,974,4508.024274
-21.0,898,4517.409011
-19.0,1096,4528.720689
-21.0,764,4536.658499
-21.0,819,4545.203172
-20.0,1072,4556.307898
-19.0,1179,4568.560448
-20.0,1075,4579.691409
-20.0,1017,4590.214033
-19.0,989,4600.531167
-18.0,1201,4613.04373
-20.0,1076,4624.28085
-21.0,841,4633.02217
-20.0,923,4642.671174
-21.0,822,4651.267692
-21.0,882,4660.483278
-21.0,758,4668.369795
-21.0,818,4676.934742
-21.0,821,4685.481228
-21.0,860,4694.435536
-21.0,823,4703.029063
-21.0,815,4711.529334
-21.0,761,4719.423751
-21.0,822,4728.007244
-21.0,940,4737.780935
-20.0,980,4748.037203
-21.0,759,4755.974164
-20.0,921,4765.601554
-20.0,1068,4776.677685
-20.0,947,4786.650555
-20.0,863,4795.716717
-21.0,764,4803.728574
-21.0,761,4811.655354
-21.0,911,4821.151556
-21.0,920,4830.783337
-21.0,868,4839.763135
-21.0,869,4848.878213
-19.0,1118,4860.531133
-19.0,997,4870.914756
-21.0,861,4879.857214
-18.0,1097,4891.2481
-20.0,1112,4902.857845
-21.0,1087,4914.127455
-19.0,1046,4925.030866
-21.0,882,4934.202029
-19.0,990,4944.502523
-19.0,1030,4955.202358
-20.0,859,4964.184479
-21.0,918,4973.74585
-20.0,838,4982.48704
-19.0,998,4992.818909
-20.0,928,5002.52647
-20.0,966,5012.641026
-21.0,908,5022.036232
-19.0,1143,5033.976299
-21.0,1032,5044.694224
-20.0,894,5054.001408
-19.0,916,5063.509004
-21.0,785,5071.682149
-21.0,815,5080.282413
-21.0,846,5089.018637
-20.0,941,5098.842342
-21.0,819,5107.329036
-21.0,847,5116.165313
-20.0,894,5125.414128
-21.0,761,5133.280813
-21.0,763,5141.212412
-21.0,789,5149.398328
-21.0,757,5157.240034
-21.0,910,5166.628342
-20.0,920,5176.198522
-20.0,944,5186.05056
-21.0,882,5195.14765
-20.0,858,5204.072319
-20.0,898,5213.389824
-20.0,1041,5224.241896
-20.0,992,5234.575794
-21.0,882,5243.708319
-19.0,1032,5254.374758
-20.0,948,5264.217292
-20.0,926,5273.864514
-20.0,1008,5283.717287
-19.0,1221,5296.186278
-21.0,972,5306.271135
-21.0,806,5314.649147
-19.0,1084,5325.942299
-19.0,1199,5338.487413
-20.0,1012,5348.996516
-20.0,985,5359.273924
-21.0,879,5368.435569
-20.0,1012,5378.984982
-20.0,946,5388.822319
-21.0,926,5398.527229
-21.0,907,5408.013582
-21.0,883,5417.263661
-20.0,1125,5428.968903
-20.0,1025,5439.678453
-21.0,957,5449.686405
-21.0,785,5457.884963
-20.0,901,5467.307492
-21.0,761,5475.238309
-20.0,947,5485.088679
-20.0,837,5493.818893
-20.0,993,5504.227675
-20.0,952,5514.130329
-19.0,933,5523.876298
-21.0,934,5533.664116
-21.0,869,5542.77556
-19.0,931,5552.485704
-21.0,761,5560.369943
-20.0,927,5570.105437
-20.0,913,5579.607358
-21.0,788,5587.806299
-20.0,859,5596.798445
-20.0,947,5606.697049
-21.0,810,5615.143695
-18.0,1053,5626.21115
-21.0,759,5634.138527
-20.0,835,5642.889468
-20.0,965,5652.989037
-21.0,759,5660.918893
-21.0,760,5668.89879
-19.0,968,5678.906003
-21.0,759,5686.758712
-21.0,759,5694.716667
-20.0,988,5705.12965
-21.0,758,5713.015742
-20.0,921,5722.723438
-21.0,880,5731.877184
-19.0,974,5741.96172
-18.0,1228,5754.694863
-21.0,807,5763.143419
-20.0,931,5772.793703
-19.0,968,5782.858624
-20.0,835,5791.577261
-20.0,831,5800.256217
-20.0,936,5810.024089
-18.0,1446,5825.149209
-20.0,959,5835.13175
-21.0,821,5843.643147
-19.0,1095,5855.054473
-20.0,1217,5867.664603
-21.0,841,5876.458558
-20.0,860,5885.400003
-21.0,818,5893.930721
-20.0,960,5903.902963
-21.0,849,5912.750847
-20.0,971,5922.946629
-21.0,818,5931.475309
-20.0,1045,5942.301643
-19.0,1265,5955.497809
-21.0,779,5963.63785
-21.0,883,5972.849222
-21.0,826,5981.512646
-20.0,1131,5993.251018
-21.0,818,6001.874031
-21.0,930,6011.626154
-21.0,879,6020.767474
-21.0,760,6028.718243
-21.0,843,6037.478914
-20.0,1047,6048.465742
-21.0,1002,6058.832383
-18.0,1119,6070.486839
-21.0,789,6078.765429
-21.0,841,6087.536044
-20.0,887,6096.779203
-20.0,913,6106.287596
-20.0,944,6116.101592
-18.0,1046,6127.051985
-18.0,1178,6139.341491
-21.0,809,6147.771137
-21.0,896,6157.098834
-21.0,970,6167.256844
-21.0,840,6176.05776
-21.0,878,6185.222459
-21.0,923,6194.802248
-20.0,1186,6207.219231
-21.0,849,6216.073218
-18.0,1185,6228.407934
-20.0,961,6238.3704
-20.0,964,6248.44398
-21.0,842,6257.169796
-21.0,823,6265.799464
-21.0,781,6274.027885
-21.0,760,6281.973259
-20.0,957,6291.970126
-21.0,764,6299.950458
-19.0,914,6309.418648
-20.0,864,6318.440015
-20.0,989,6328.673076
-20.0,969,6338.799404
-21.0,760,6346.773448
-20.0,1053,6357.73764
-19.0,974,6367.898403
-20.0,1047,6378.83272
-21.0,869,6387.852014
-21.0,849,6396.68789
-21.0,761,6404.60805
-21.0,847,6413.391897
-20.0,957,6423.338075
-19.0,1051,6434.262838
-21.0,847,6443.068449
-21.0,843,6451.835651
-20.0,925,6461.416194
-20.0,836,6470.174273
-19.0,932,6479.900205
-21.0,954,6489.880276
-20.0,909,6499.290615
-21.0,948,6509.126688
