#{"t_start": 1641013625.7666845, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,997,1232.397675
-19.0,1142,1244.191604
-20.0,904,1253.583694
-21.0,913,1263.014217
-20.0,838,1271.769094
-20.0,892,1281.021505
-21.0,761,1288.881465
-21.0,762,1296.745389
-21.0,908,1306.126308
-17.0,1123,1317.741902
-20.0,864,1326.682652
-20.0,854,1335.638471
-20.0,870,1344.636461
-21.0,757,1352.519829
-21.0,816,1360.981295
-21.0,757,1368.834331
-21.0,764,1376.785986
-21.0,760,1384.712532
-21.0,807,1393.119312
-21.0,763,1401.103743
-20.0,912,1410.555128
-21.0,1019,1421.061813
-21.0,762,1429.017588
-20.0,838,1437.694179
-20.0,899,1447.052223
-21.0,853,1455.940718
-21.0,958,1465.943895
-20.0,944,1475.79577
-21.0,851,1484.646117
-20.0,952,1494.460658
-21.0,878,1503.561195
-21.0,852,1512.427497
-19.0,1101,1523.838512
-20.0,917,1533.373905
-21.0,970,1543.524326
-21.0,758,1551.475475
-21.0,845,1560.347979
-21.0,864,1569.308305
-20.0,985,1579.564289
-21.0,805,1587.919641
-21.0,786,1596.126175
-18.0,1160,1608.201346
-20.0,1001,1618.583849
-19.0,1060,1629.613063
-20.0,963,1639.634222
-21.0,823,1648.265667
-21.0,905,1657.654479
-20.0,977,1667.857025
-21.0,823,1676.33957
-20.0,838,1684.978849
-21.0,885,1694.218621
-20.0,954,1704.162235
-19.0,1079,1715.301155
-18.0,1043,1726.196374
-21.0,958,1736.235447
-20.0,986,1746.452387
-20.0,967,1756.597145
-18.0,987,1766.789917
-20.0,884,1775.943742
-18.0,1017,1786.488067
-20.0,841,1795.301024
-20.0,881,1804.512189
-21.0,825,1813.063528
-21.0,935,1822.811021
-21.0,952,1832.6378
-20.0,999,1843.069443
-20.0,968,1853.198068
-21.0,761,1861.163539
-21.0,997,1871.497815
-21.0,785,1879.67252
-20.0,1051,1890.613788
-21.0,761,1898.457066
-21.0,757,1906.323081
-21.0,845,1915.102881
-21.0,882,1924.194908
-19.0,1072,1935.429232
-21.0,811,1943.890292
-21.0,764,1951.826287
-21.0,762,1959.784886
-21.0,853,1968.661029
-20.0,869,1977.700968
-21.0,757,1985.634958
-21.0,789,1993.826267
-20.0,945,2003.716448
-21.0,988,2013.960315
-20.0,983,2024.251934
-21.0,824,2032.844218
-19.0,1230,2045.729923
-21.0,881,2054.846593
-19.0,959,2064.837889
-20.0,859,2073.798342
-18.0,1323,2087.556763
-20.0,898,2096.887751
-19.0,1065,2108.036298
-20.0,935,2117.769034
-20.0,894,2127.058259
-20.0,945,2136.98055
-20.0,955,2146.833377
-21.0,762,2154.772309
-21.0,760,2162.713464
-19.0,1030,2173.43516
-20.0,881,2182.577733
-19.0,919,2192.166242
-19.0,946,2202.021103
-21.0,825,2210.618631
-21.0,762,2218.572221
-19.0,1159,2230.635326
-20.0,1023,2241.266879
-19.0,1100,2252.785536
-20.0,839,2261.568019
-20.0,975,2271.689494
-21.0,808,2280.132833
-20.0,865,2289.088558
-21.0,967,2299.172556
-20.0,885,2308.365502
-21.0,912,2317.867655
-17.0,1264,2330.967617
-17.0,1195,2343.435928
-21.0,786,2351.603674
-21.0,786,2359.821657
-20.0,1020,2370.45148
-21.0,849,2379.310271
-21.0,852,2388.214751
-21.0,762,2396.135124
-18.0,1131,2407.864314
-21.0,899,2417.271656
-21.0,757,2425.175148
-21.0,819,2433.77454
-21.0,865,2442.843787
-20.0,837,2451.575823
-20.0,868,2460.6331
-20.0,1067,2471.670889
-21.0,1005,2482.044064
-21.0,820,2490.68949
-20.0,880,2499.829557
-21.0,760,2507.779366
-19.0,1113,2519.329777
-21.0,851,2528.173104
-20.0,917,2537.811151
-21.0,763,2545.735082
-21.0,853,2554.561546
-21.0,846,2563.393924
-21.0,763,2571.305393
-21.0,883,2580.435156
-20.0,1159,2592.485171
-20.0,989,2602.744856
-21.0,934,2612.422072
-21.0,791,2620.695225
-20.0,1019,2631.340552
-21.0,882,2640.566142
-20.0,955,2650.435586
-21.0,824,2658.995844
-21.0,845,2667.828023
-18.0,1106,2679.309432
-21.0,822,2687.827746
-21.0,760,2695.693943
-21.0,945,2705.44789
-20.0,996,2715.767327
-21.0,762,2723.673526
-21.0,912,2733.186761
-19.0,930,2742.834827
-18.0,1251,2755.928523
-21.0,875,2765.043992
-20.0,936,2774.799254
-21.0,761,2782.765071
-21.0,762,2790.688609
-21.0,840,2799.44137
-21.0,763,2807.397738
-19.0,1072,2818.631657
-21.0,760,2826.512343
-21.0,913,2836.032781
-21.0,1030,2846.807002
-21.0,850,2855.70278
-20.0,980,2865.885005
-21.0,876,2874.978453
-21.0,791,2883.222992
-21.0,846,2892.034158
-21.0,761,2899.939178
-18.0,1124,2911.577195
-21.0,876,2920.752481
-21.0,759,2928.699157
-21.0,787,2936.91231
-21.0,880,2946.024866
-21.0,824,2954.572707
-20.0,872,2963.703042
-21.0,854,2972.586613
-20.0,834,2981.264184
-20.0,921,2990.795631
-21.0,867,2999.813289
-21.0,822,3008.365651
-21.0,825,3017.025466
-21.0,816,3025.554226
-20.0,896,3034.899122
-19.0,1066,3046.037709
-21.0,825,3054.643151
-21.0,875,3063.690078
-20.0,972,3073.82585
-20.0,895,3083.088886
-17.0,1276,3096.331721
-20.0,915,3105.899097
-19.0,1084,3117.141638
-21.0,820,3125.695925
-21.0,851,3134.518482
-20.0,926,3144.215871
-19.0,1021,3154.878947
-20.0,1133,3166.771335
-21.0,758,3174.689558
-21.0,762,3182.624079
-21.0,976,3192.823284
-19.0,1000,3203.333896
-21.0,779,3211.471816
-20.0,1083,3222.758645
-21.0,791,3230.964614
-21.0,844,3239.731457
-19.0,1159,3251.821648
-20.0,984,3262.090455
-21.0,805,3270.535727
-19.0,1041,3281.385356
-19.0,964,3291.41909
-21.0,907,3300.899921
-20.0,902,3310.300042
-20.0,993,3320.665569
-21.0,909,3330.0483
-21.0,940,3339.876322
-21.0,761,3347.777422
-21.0,758,3355.662827
-20.0,837,3364.408541
-18.0,1092,3375.761585
-20.0,985,3386.032995
-21.0,824,3394.632494
-20.0,986,3404.798655
-21.0,899,3414.090564
-20.0,1056,3425.206018
-20.0,961,3435.207789
-20.0,953,3445.120615
-21.0,813,3453.579955
-21.0,779,3461.649244
-21.0,841,3470.403708
-20.0,1007,3480.887156
-20.0,1003,3491.319193
-20.0,1108,3502.946908
-21.0,820,3511.443907
-19.0,918,3520.982681
-21.0,785,3529.163074
-21.0,758,3537.082163
-19.0,960,3547.061719
-19.0,997,3557.431756
-21.0,851,3566.252002
-21.0,798,3574.549131
-19.0,1085,3585.877431
-20.0,964,3595.90782
-20.0,1004,3606.35133
-20.0,868,3615.435438
-21.0,759,3623.40522
-20.0,1006,3633.920356
-19.0,1211,3646.568404
-20.0,960,3656.57259
-21.0,805,3664.97186
-21.0,821,3673.482613
-21.0,883,3682.658687
-20.0,947,3692.560819
-21.0,763,3700.544619
-21.0,851,3709.420517
-21.0,757,3717.252739
-18.0,1121,3728.895882
-21.0,779,3736.985541
-21.0,844,3745.726597
-20.0,836,3754.434348
-20.0,976,3764.59083
-20.0,887,3773.835844
-21.0,757,3781.725382
-20.0,915,3791.246553
-21.0,759,3799.149279
-21.0,907,3808.548079
-21.0,758,3816.46741
-20.0,900,3825.792776
-20.0,884,3835.012208
-18.0,1219,3847.701902
-20.0,973,3857.795818
-20.0,894,3866.99334
-20.0,899,3876.397465
-21.0,846,3885.178507
-21.0,759,3893.120395
-20.0,924,3902.795261
-21.0,849,3911.638466
-21.0,877,3920.798106
-21.0,868,3929.83729
-21.0,945,3939.687355
-20.0,896,3949.011086
-20.0,896,3958.363786
-18.0,1378,3972.688707
-21.0,819,3981.17612
-19.0,1159,3993.114852
-21.0,878,4002.211519
-20.0,882,4011.347055
-21.0,824,4019.862389
-21.0,882,4028.981857
-21.0,817,4037.486922
-21.0,883,4046.662857
-21.0,876,4055.775699
-21.0,811,4064.201894
-20.0,959,4074.292233
-21.0,778,4082.35942
-20.0,869,4091.39891
-21.0,762,4099.386532
-21.0,880,4108.541138
-21.0,818,4116.995812
-20.0,971,4127.204984
-18.0,1007,4137.751108
-21.0,822,4146.298819
-20.0,1107,4157.800212
-21.0,816,4166.280686
-20.0,973,4176.352437
-19.0,1037,4187.210399
-19.0,975,4197.68399
-20.0,1017,4208.201337
-20.0,956,4218.179575
-20.0,1081,4229.431139
-19.0,993,4239.784894
-19.0,999,4250.240943
-21.0,871,4259.253932
-21.0,835,4267.963286
-20.0,1052,4278.752931
-20.0,909,4288.017851
-21.0,764,4295.929893
-21.0,881,4305.141887
-21.0,937,4314.957295
-20.0,974,4325.085792
-20.0,990,4335.431068
-21.0,905,4344.777596
-20.0,940,4354.592512
-20.0,835,4363.337904
-19.0,1089,4374.687581
-21.0,822,4383.28139
-21.0,1041,4394.169759
-19.0,1051,4405.076776
-20.0,941,4414.814742
-21.0,879,4423.95244
-21.0,944,4433.826499
-21.0,886,4443.107393
-21.0,932,4452.789503
-20.0,953,4462.758809
-20.0,912,4472.275724
-20.0,943,4482.012741
-21.0,816,4490.523524
-20.0,919,4500.039165
-21.0,761,4507.974811
-20.0,849,4516.857978
-21.0,882,4526.000279
-18.0,1131,4537.735221
-20.0,1006,4548.161685
-20.0,926,4557.797718
-20.0,974,4567.886871
-21.0,936,4577.617865
-19.0,1016,4588.132699
-21.0,851,4596.996008
-20.0,975,4607.101465
-20.0,973,4617.269485
-21.0,1045,4628.174352
-18.0,1090,4639.480576
-21.0,881,4648.698298
-21.0,757,4656.626061
-20.0,896,4665.9591
-18.0,1043,4676.900741
-21.0,792,4685.148186
-21.0,757,4693.004908
-20.0,834,4701.739762
-20.0,905,4711.153526
-20.0,865,4720.155086
-20.0,902,4729.551162
-21.0,938,4739.339308
-21.0,758,4747.250675
-20.0,946,4757.134036
-21.0,824,4765.780747
-21.0,761,4773.589409
-21.0,795,4781.982022
-21.0,764,4790.012713
-21.0,836,4798.818446
-21.0,761,4806.740564
-21.0,846,4815.580563
-21.0,761,4823.54115
-20.0,963,4833.608183
-20.0,974,4843.736897
-19.0,1083,4855.033538
-21.0,822,4863.557019
-21.0,763,4871.524708
-19.0,1081,4882.761744
-20.0,953,4892.618905
-20.0,954,4902.577885
-20.0,1013,4913.095651
-21.0,762,4921.023828
-21.0,818,4929.618618
-20.0,1101,4941.006261
-21.0,948,4950.83288
-20.0,959,4960.826401
-20.0,991,4971.16806
-21.0,818,4979.664443
-21.0,823,4988.258863
-21.0,853,4997.148378
-21.0,824,5005.79112
-21.0,881,5014.9432
-21.0,879,5024.057837
-20.0,858,5033.021974
-21.0,972,5043.112063
-21.0,822,5051.67943
-20.0,1069,5062.763476
-21.0,782,5070.919562
-20.0,834,5079.72309
-20.0,1109,5091.180872
-19.0,1139,5103.024334
-20.0,978,5113.218292
-20.0,958,5123.158005
-21.0,807,5131.525189
-21.0,903,5140.910999
-21.0,824,5149.465321
-21.0,759,5157.33153
-20.0,954,5167.194365
-19.0,996,5177.537204
-21.0,1015,5188.090092
-19.0,1083,5199.348751
-20.0,1061,5210.382947
-21.0,1051,5221.295789
-19.0,982,5231.518203
-20.0,954,5241.420485
-21.0,843,5250.181989
-21.0,792,5258.363173
-18.0,1066,5269.442879
-21.0,852,5278.264399
-20.0,1000,5287.839694
-21.0,910,5297.300946
-19.0,1007,5307.751218
-21.0,806,5316.117805
-19.0,1091,5327.498854
-19.0,1068,5338.661201
-21.0,883,5347.804364
-21.0,801,5356.125527
-21.0,937,5365.943032
-19.0,932,5375.652782
-20.0,924,5385.305317
-21.0,913,5394.797926
-21.0,880,5404.022155
-19.0,978,5414.250863
-21.0,910,5423.730397
-21.0,883,5432.902349
-21.0,781,5441.095288
-20.0,941,5450.932166
-20.0,870,5460.000947
-21.0,757,5467.939326
-21.0,840,5476.721082
-20.0,841,5485.450948
-21.0,760,5493.372257
-20.0,984,5503.628351
-21.0,910,5513.138371
-20.0,1072,5524.362246
-21.0,882,5533.579054
-20.0,957,5543.618983
-21.0,983,5553.86091
-21.0,759,5561.753573
-19.0,985,5572.035546
-20.0,1013,5582.594921
-19.0,989,5592.937459
-21.0,959,5602.95743
-21.0,760,5610.904238
-21.0,792,5619.134521
-21.0,764,5627.205338
-21.0,762,5635.187884
-20.0,950,5645.07399
-21.0,761,5653.110898
-21.0,822,5661.668686
-18.0,1120,5673.395451
-21.0,759,5681.233584
-21.0,764,5689.168536
-21.0,787,5697.428037
-20.0,900,5706.852383
-20.0,867,5715.916642
-21.0,757,5723.894441
-21.0,869,5732.929481
-21.0,818,5741.414835
-19.0,1051,5752.327412
-20.0,922,5761.934909
-21.0,820,5770.434608
-21.0,885,5779.652995
-19.0,1153,5791.685747
-19.0,995,5802.070993
-20.0,978,5812.300916
-20.0,833,5821.014812
-21.0,850,5829.845479
-21.0,829,5838.411231
-21.0,821,5846.948555
-21.0,969,5857.034846
-20.0,882,5866.191463
-18.0,1096,5877.651319
-21.0,760,5885.549842
-21.0,880,5894.755547
-20.0,1023,5905.387259
-21.0,764,5913.343763
-21.0,1002,5923.839879
-21.0,788,5932.059873
-21.0,818,5940.528412
-19.0,1185,5952.851568
-21.0,776,5960.968677
-19.0,972,5971.050484
-21.0,836,5979.808625
-21.0,1000,5990.270121
-21.0,835,5999.115185
-21.0,854,6008.014397
-19.0,1086,6019.304272
-20.0,999,6029.771442
-19.0,932,6039.509272
-21.0,960,6049.555996
-17.0,1167,6061.611177
-20.0,896,6070.955996
-21.0,883,6080.184454
-21.0,852,6089.069859
-21.0,852,6097.940977
-20.0,886,6107.195055
-19.0,961,6117.182641
-18.0,1081,6128.5115
-20.0,868,6137.518513
-20.0,1017,6148.172848
-20.0,938,6157.93628
-21.0,835,6166.647984
-20.0,896,6176.05248
-19.0,1011,6186.607769
-20.0,931,6196.312334
-21.0,836,6204.980409
-20.0,1032,6215.758981
-21.0,1004,6226.144567
-21.0,820,6234.723794
-21.0,823,6243.31044
-21.0,999,6253.723521
-21.0,927,6263.413903
-21.0,817,6272.055618
-21.0,759,6279.962631
-21.0,822,6288.515292
-21.0,764,6296.547622
-20.0,901,6305.897292
-21.0,762,6313.814858
-20.0,922,6323.389888
-21.0,853,6332.24373
-21.0,881,6341.484532
-21.0,760,6349.418409
-20.0,870,6358.460133
-20.0,947,6368.377537
-21.0,984,6378.60761
-20.0,1206,6391.211049
-20.0,839,6399.97435
-21.0,762,6407.850012
-21.0,760,6415.754664
-20.0,862,6424.6696
-18.0,1217,6437.302909
-21.0,880,6446.479138
-21.0,757,6454.31352
-21.0,883,6463.499399
-21.0,781,6471.643342
-20.0,899,6481.028365
-20.0,982,6491.274266
-21.0,763,6499.178624
-21.0,928,6508.798748
-21.0,836,6517.52172
