Updates,total_num_steps,Last 10 mean_episode_rewards
4080,326480,484.0
4090,327280,484.0
4100,328080,484.0
4110,328880,484.0
4120,329680,494.0
4130,330480,494.0
4140,331280,494.0
4150,332080,500.0
4160,332880,482.0
4170,333680,496.0
4180,334480,496.0
4190,335280,522.0
4200,336080,522.0
4210,336880,522.0
4220,337680,530.0
4230,338480,530.0
4240,339280,584.0
4250,340080,598.0
4260,340880,598.0
4270,341680,598.0
4280,342480,598.0
4290,343280,598.0
4300,344080,582.0
4310,344880,566.0
4320,345680,566.0
4330,346480,566.0
4340,347280,534.0
4350,348080,534.0
4360,348880,534.0
4370,349680,534.0
4380,350480,534.0
4390,351280,534.0
4400,352080,532.0
4410,352880,532.0
4420,353680,532.0
4430,354480,490.0
4440,355280,464.0
4450,356080,464.0
4460,356880,464.0
4470,357680,458.0
4480,358480,458.0
4490,359280,458.0
4500,360080,458.0
4510,360880,458.0
4520,361680,474.0
4530,362480,474.0
4540,363280,468.0
4550,364080,468.0
4560,364880,464.0
4570,365680,464.0
4580,366480,494.0
4590,367280,494.0
4600,368080,476.0
4610,368880,476.0
4620,369680,476.0
4630,370480,476.0
4640,371280,522.0
4650,372080,528.0
4660,372880,528.0
4670,373680,534.0
4680,374480,534.0
4690,375280,522.0
4700,376080,540.0
4710,376880,540.0
4720,377680,590.0
4730,378480,590.0
4740,379280,590.0
4750,380080,586.0
4760,380880,586.0
4770,381680,586.0
4780,382480,586.0
4790,383280,566.0
4800,384080,584.0
4810,384880,554.0
4820,385680,524.0
4830,386480,506.0
4840,387280,468.0
4850,388080,468.0
4860,388880,422.0
4870,389680,422.0
4880,390480,422.0
4890,391280,422.0
4900,392080,422.0
4910,392880,422.0
4920,393680,440.0
4930,394480,440.0
4940,395280,440.0
4950,396080,440.0
4960,396880,444.0
4970,397680,444.0
4980,398480,444.0
4990,399280,444.0
5000,400080,452.0
5010,400880,434.0
5020,401680,434.0
5030,402480,434.0
5040,403280,450.0
5050,404080,450.0
5060,404880,450.0
5070,405680,450.0
5080,406480,450.0
5090,407280,450.0
5100,408080,476.0
5110,408880,476.0
5120,409680,484.0
5130,410480,484.0
5140,411280,484.0
5150,412080,484.0
5160,412880,504.0
5170,413680,534.0
5180,414480,534.0
5190,415280,538.0
5200,416080,538.0
5210,416880,522.0
5220,417680,522.0
5230,418480,536.0
5240,419280,536.0
5250,420080,536.0
5260,420880,536.0
5270,421680,536.0
5280,422480,536.0
5290,423280,536.0
5300,424080,536.0
5310,424880,536.0
5320,425680,536.0
5330,426480,536.0
5340,427280,546.0
5350,428080,546.0
5360,428880,546.0
5370,429680,546.0
5380,430480,542.0
5390,431280,556.0
5400,432080,552.0
5410,432880,552.0
5420,433680,568.0
5430,434480,550.0
5440,435280,550.0
5450,436080,550.0
5460,436880,550.0
5470,437680,550.0
5480,438480,556.0
5490,439280,574.0
5500,440080,574.0
5510,440880,590.0
5520,441680,590.0
5530,442480,590.0
5540,443280,590.0
5550,444080,590.0
5560,444880,600.0
5570,445680,600.0
5580,446480,616.0
5590,447280,594.0
5600,448080,594.0
5610,448880,594.0
5620,449680,594.0
5630,450480,610.0
5640,451280,610.0
5650,452080,610.0
5660,452880,610.0
5670,453680,606.0
5680,454480,606.0
5690,455280,606.0
5700,456080,608.0
5710,456880,608.0
5720,457680,584.0
5730,458480,568.0
5740,459280,546.0
5750,460080,546.0
5760,460880,546.0
5770,461680,546.0
5780,462480,502.0
5790,463280,502.0
5800,464080,542.0
5810,464880,542.0
5820,465680,542.0
5830,466480,542.0
5840,467280,542.0
5850,468080,542.0
5860,468880,542.0
5870,469680,546.0
5880,470480,546.0
5890,471280,552.0
5900,472080,564.0
5910,472880,564.0
5920,473680,564.0
5930,474480,582.0
5940,475280,582.0
5950,476080,582.0
5960,476880,582.0
5970,477680,582.0
5980,478480,586.0
5990,479280,612.0
6000,480080,632.0
6010,480880,632.0
6020,481680,626.0
6030,482480,620.0
6040,483280,620.0
6050,484080,620.0
6060,484880,620.0
6070,485680,620.0
6080,486480,612.0
6090,487280,612.0
6100,488080,628.0
6110,488880,628.0
6120,489680,628.0
6130,490480,638.0
6140,491280,622.0
6150,492080,622.0
6160,492880,622.0
6170,493680,640.0
6180,494480,640.0
6190,495280,626.0
6200,496080,626.0
6210,496880,626.0
6220,497680,612.0
6230,498480,612.0
6240,499280,630.0
6250,500080,630.0
6260,500880,630.0
6270,501680,626.0
6280,502480,626.0
6290,503280,616.0
6300,504080,616.0
6310,504880,598.0
6320,505680,588.0
6330,506480,588.0
6340,507280,588.0
6350,508080,610.0
6360,508880,610.0
6370,509680,566.0
6380,510480,566.0
6390,511280,566.0
