#{"t_start": 1641047792.995801, "env_id": "SeaquestNoFrameskip-v4"}
r,l,t
80.0,475,7.763832
0.0,364,10.85155
340.0,1103,22.724092
220.0,731,30.625897
220.0,786,39.011311
260.0,803,47.758919
140.0,563,53.678699
300.0,965,64.007726
100.0,524,69.629273
520.0,1603,86.72718
460.0,1371,101.262315
440.0,1415,116.404883
380.0,1124,128.322846
360.0,1012,139.118944
400.0,1167,151.517954
280.0,844,160.501543
440.0,1313,174.548813
420.0,1219,187.562408
500.0,1565,204.217221
660.0,1941,224.90774
560.0,1671,242.537843
520.0,1704,260.664088
660.0,1916,280.926799
700.0,1997,302.113292
580.0,1549,318.400918
740.0,2013,339.656809
520.0,1534,355.807729
660.0,1802,374.768193
660.0,1818,393.961717
840.0,2267,417.989979
660.0,1744,436.414174
700.0,1977,457.362934
780.0,2192,480.607449
680.0,1816,499.801058
740.0,2144,522.404499
800.0,2274,546.459298
900.0,2270,570.381962
820.0,2099,592.575335
680.0,1908,612.874374
580.0,1651,630.362449
880.0,2266,654.357686
580.0,1612,671.341161
680.0,1814,690.478096
800.0,2268,714.440939
620.0,1703,732.570583
840.0,2266,756.539808
660.0,1757,775.05854
700.0,1856,794.77335
740.0,1757,813.380666
620.0,1609,830.514707
240.0,696,837.930573
900.0,1547,854.32363
1480.0,2264,878.344511
1120.0,1590,895.118088
1600.0,2269,919.120129
1140.0,1965,939.984179
1260.0,1958,960.772675
1240.0,1888,980.773881
1040.0,1517,996.794394
1560.0,2120,1019.255571
1620.0,2270,1043.332584
1440.0,1954,1063.957443
120.0,493,1069.175428
1180.0,1794,1088.215861
820.0,1333,1102.382843
1000.0,1527,1118.525961
1620.0,2263,1142.556476
1680.0,2263,1166.490269
1680.0,2246,1190.186283
1100.0,1613,1207.284032
1380.0,1910,1227.575793
1320.0,1841,1247.114598
1220.0,1807,1266.204491
1120.0,1814,1285.386047
1580.0,2266,1309.456065
1500.0,2081,1331.474367
1540.0,2134,1353.908028
1660.0,2271,1377.952761
1600.0,2226,1401.526041
1300.0,1836,1420.846474
1260.0,1789,1439.672289
1580.0,2084,1461.647298
1720.0,2269,1485.591751
1660.0,2266,1509.509876
1220.0,1763,1528.194257
1700.0,2264,1552.173712
1520.0,2270,1576.157447
1620.0,2241,1599.821031
1640.0,2269,1623.852216
1660.0,2279,1647.852104
1360.0,1878,1667.668004
1700.0,2264,1691.540962
1660.0,2269,1715.463378
1700.0,2270,1739.505797
1660.0,2278,1763.606437
1160.0,1668,1781.16637
1720.0,2265,1805.141063
1620.0,2265,1829.101125
1660.0,2269,1853.308628
1720.0,2266,1877.175932
1320.0,1937,1897.696941
1680.0,2267,1921.712212
1720.0,2264,1945.605376
1460.0,1982,1966.483778
1720.0,2263,1990.408428
1740.0,2270,2014.349856
1460.0,1973,2035.187801
1380.0,1923,2055.414597
1500.0,2030,2076.80709
1720.0,2264,2100.800421
1640.0,2269,2124.753889
1600.0,2137,2147.379307
1720.0,2264,2171.3319
1700.0,2267,2195.21051
1520.0,2264,2219.240879
180.0,571,2225.362013
260.0,902,2234.979083
620.0,1293,2248.657939
1640.0,2219,2272.142347
1660.0,2267,2296.031334
1740.0,2267,2320.055274
1660.0,2265,2343.922665
1700.0,2266,2367.754948
1440.0,1949,2388.347247
1740.0,2266,2412.163286
1720.0,2269,2436.276687
1700.0,2266,2460.224067
1480.0,2053,2481.907902
1720.0,2263,2507.66006
